1,1385
0,9567
0,0571
0,0811
0,0957
0,1237
0,134
0,3877
0,2605
0,2295
0,2159
0,2794
0,503
0,3185
0,3373
0,3627
0,3606
0,4737
0,4748
0,4748
0,522
0,5376
0,552
0,6445
0,5689
0,6316
0,5329
0,595
0,5825
0,6258
0,6717
0,6481
0,6558
0,7003
0,8037
0,7572
0,7091
0,7902
0,7336
0,7754
0,6776
0,7529
0,7385
0,7196
0,782
0,7775
0,7567
0,8812
0,6836
0,7121
0,6345
0,6476
0,7038
0,7201
0,7377
0,6871
0,7392
0,7223
0,7327
0,7573
0,844
0,7742
1,8075
0,6545
0,6651
0,6855
0,6877
0,7054
0,7179
0,716
0,6537
0,6389
0,6636
0,6805
0,6929
0,6741
0,6784
0,6957
0,7018
0,7076
0,6569
0,6616
0,6729
0,6875
0,6913
0,6944
0,6984
0,7137
0,6783
0,9401
1,0514
0,6972
0,7027
0,7093
0,7152
0,7181
0,7249
0,7303
0,7381
0,7423
0,7477
0,7028
0,7042
0,7178
0,7248
0,7337
0,7374
0,7516
0,7624
0,7585
0,7908
1,0354
0,7793
0,7956
0,7754
0,7705
0,7708
0,7767
0,7823
0,7851
0,7917
0,7732
0,87
0,816
0,8061
0,8099
0,8209
0,8255
1,6186
0,8452
0,8315
0,8587
0,8463
0,8445
0,852
0,8539
0,8577
0,9153
0,8685
0,8736
0,8771
0,8806
0,8862
1,1023
1,2007
0,9083
0,9153
0,9237
0,9272
0,9362
0,9281
0,9985
0,9513
0,9521
0,9577
0,9631
0,9654
1,0087
1,2155
0,9797
0,9855
0,9858
0,9948
1,008
1,009
1,1902
1,023
1,0379
1,031
1,04
1,6614
1,067
1,0533
1,0623
1,0581
1,0615
1,07
1,3135
1,0762
1,1432
1,0906
1,1015
1,8347
1,1207
1,1313
1,1472
1,1384
1,1399
1,3909
1,2476
1,188
1,1825
1,1961
1,4812
1,2888
1,1705
1,1925
1,1819
1,2678
1,1843
1,1954
1,2189
1,2054
1,223
1,5402
1,2211
1,2258
1,2305
1,2442
1,9379
1,564
1,7664
1,7871
1,808
2,8755
1,4859
1,5549
2,4557
1,4892
2,0425
1,6735
2,5443
6,1403
2,053
1,9715
1,6442
9,3375
2,7726
2,0475
5,868
2,0367
1,7767
1,7406
1,7374
1,6535
1,606
8,0326
1,7072
1,6422
1,6411
3,3451
1,95
1,6209
1,6312
1,6381
1,6438
5,5421
1,9579
2,1641
11,2017
1,0367
1,1604
1,1045
1,1362
1,1652
1,3728
4,8282
0,9457
0,9654
0,9423
0,9537
0,9722
0,9569
0,9618
0,9682
3,251
0,9491
0,9524
0,958
0,9335
0,9547
1,036
0,932
0,9536
13,3127
0,968
1,0663
1,0075
1,0134
1,0151
1,8575
9,4644
1,159
3,0115
1,0662
1,0465
1,0198
1,0146
1,0097
1,0154
1,0296
1,0386
3,2447
1,0477
1,0416
1,0518
1,0573
1,0555
1,0627
1,0495
10,6827
1,0436
1,0432
1,0442
1,051
1,0449
1,0442
1,0498
3,5658
13,4605
1,1861
1,1863
1,2348
1,4159
1,4296
1,4437
5,5327
1,1904
1,1544
1,2926
1,2672
1,1777
1,189
3,4372
1,1359
1,1395
1,1197
1,2702
1,2243
1,1235
1,3801
13,4791
1,1376
1,1447
1,1587
1,9151
7,0447
1,1664
3,2174
1,1742
1,1784
1,1648
1,1788
1,1852
1,1822
3,2687
1,2038
1,2033
1,2021
1,2054
1,2084
1,2102
11,1502
