0,2082
0,0862
0,1644
0,239
0,399
0,4073
0,4911
0,6887
1,0571
0,9728
1,2693
1,6691
1,9847
2,0483
1,6641
1,6847
1,598
1,565
1,7228
1,9265
2,44
2,6409
5,4914
3,4377
3,2022
5,0732
3,668
3,5467
4,1082
4,4265
4,4271
4,7597
4,6507
4,2079
5,401
5,7179
6,0467
6,1843
6,2574
6,4574
5,8744
6,7191
5,1494
6,9839
6,515
6,4657
5,6298
6,545
7,0788
7,523
7,6034
9,5769
8,6585
7,067
7,0573
10,3852
11,7745
6,6504
6,6061
7,3152
8,6153
5,9368
5,2552
6,0864
8,9023
5,988
5,696
5,7533
5,9493
5,7077
6,2268
5,9275
6,4768
6,6674
6,192
6,6084
6,3515
7,0065
6,5881
7,1268
6,8283
6,8229
6,9609
6,9219
7,2761
7,3708
7,377
7,3302
7,6669
11,5268
7,506
11,472
7,823
9,378
8,0682
7,987
8,3429
8,026
9,0317
8,2962
8,7967
8,7415
10,8026
9,8114
8,5834
10,2936
9,9374
9,0499
9,4351
9,302
9,0758
10,2216
9,6148
9,4335
9,991
9,6368
9,5367
12,4934
10,3862
10,126
10,1356
10,1216
10,3549
11,0022
10,4127
11,3198
10,7777
10,8004
10,6644
11,1427
11,1319
10,879
11,5515
11,2058
11,3721
11,6014
11,5912
11,5325
11,6737
11,7704
11,6193
12,1428
12,0629
12,7983
13,29
15,2606
12,6659
12,8082
21,8654
13,8967
12,8137
13,1792
16,1942
15,2164
13,1566
13,97
13,8067
14,547
14,3117
13,4472
13,872
14,976
15,0995
13,5207
13,9011
15,8011
14,4356
14,3482
14,1371
14,6176
14,5231
14,4995
14,7231
14,9694
14,8422
15,1199
14,8572
15,1776
14,9775
15,7412
19,5868
15,8189
15,3883
15,6457
15,4656
16,0612
15,4382
15,8139
15,7877
16,0592
15,9916
16,0673
16,3958
16,2895
16,4442
16,7829
17,0627
16,8299
17,0847
17,0346
