0
0,0011
0,0054
0,0074
0,0134
0,0209
0,0277
0,0428
0,0505
0,0629
0,0771
0,0932
0,1075
0,1261
0,1618
0,2414
0,2472
0,3489
0,2647
0,279
0,3549
0,3635
0,3779
0,3958
0,4228
0,4615
0,5407
0,5261
0,5527
0,6447
0,7164
0,7038
0,7785
0,8472
0,9302
0,9913
1,1003
1,0203
1,058
1,1315
1,1692
1,2792
2,3184
1,4172
1,4878
1,9742
1,6114
1,7665
2,06
2,288
1,9155
4,1232
2,3402
1,9526
1,9946
2,161
2,3056
2,2604
2,3144
2,4498
2,7138
2,6851
2,7194
2,843
2,8066
3,4857
3,2387
16,7018
23,9925
3,585
3,6125
3,7299
3,8557
3,8952
5,7846
4,0601
4,4482
4,6069
4,509
4,9372
5,4138
4,8918
4,8117
5,1215
5,1386
5,1037
5,3304
5,236
5,5126
5,8214
5,5027
6,2188
5,9923
6,2107
6,1505
6,2944
6,5847
11,5415
6,9589
6,6929
7,7424
7,1424
7,5349
7,5255
8,1153
7,8517
8,2603
9,2531
11,652
14,134
9,7153
9,4788
9,5155
9,7005
10,0727
10,9427
12,2222
10,857
11,9709
13,2896
11,157
11,428
10,925
10,9775
10,9061
11,4379
12,2062
11,8788
13,5506
12,0335
12,3677
13,219
12,756
12,4959
14,9288
15,2615
12,7195
13,2072
13,8588
13,6779
14,7322
14,1975
14,1567
15,6122
14,6071
15,6147
15,154
14,9375
15,1818
15,3339
15,8172
15,8706
16,1109
16,1893
16,7944
16,579
16,5629
17,3983
18,6772
18,4218
20,8097
19,2578
20,1138
20,9187
20,1492
20,4842
19,7475
20,0888
20,4945
20,6563
20,7037
21,1335
21,4916
21,4983
21,4794
22,8396
22,7624
23,4153
23,1178
23,6025
23,3935
23,6257
23,819
24,6445
24,1662
25,6445
25,7861
25,7569
24,9012
26,1469
27,4465
26,0676
26,63
27,2556
27,5685
27,116
27,1535
26,9693
27,3712
29,4375
