0,0032
0,0074
0,0131
0,0179
0,0242
0,0316
0,0385
0,0453
0,0495
0,0595
0,0686
0,0758
0,0802
0,0862
0,0987
0,1057
0,1101
0,1234
0,129
0,1379
0,1454
0,1552
0,1647
0,1696
0,176
0,188
0,2051
0,2083
0,2127
0,2313
0,2365
0,2385
0,2533
0,2651
0,2756
0,5782
0,288
0,4294
0,5316
0,4672
0,4812
0,4972
0,5013
0,566
0,4804
0,3709
0,383
0,4083
0,3982
0,5361
0,4318
0,4836
0,4336
0,4914
0,46
0,488
0,4906
0,4982
0,505
0,5155
0,5314
0,5517
0,6835
0,552
0,5648
0,6172
0,5948
0,5948
0,6464
0,6274
0,6809
0,6275
0,6547
0,6685
0,6779
0,7246
0,6908
0,9492
0,9764
0,7262
0,7313
0,7425
0,7496
0,7553
0,7849
0,7885
1,1399
1,193
0,9775
0,8668
0,8488
0,969
0,8639
0,8719
1,0291
1,7991
1,1919
1,3986
1,5332
1,1151
1,7067
1,2934
1,081
1,4236
1,2123
1,3665
1,7486
1,149
1,3468
1,5706
1,3258
1,5782
1,3194
1,5999
1,402
1,1392
1,5223
1,4971
5,2488
1,7342
1,9254
1,8306
1,8053
1,9276
2,1787
1,6023
1,2353
1,3143
1,8871
1,2861
1,2649
1,2713
1,305
1,3341
1,3276
1,3203
1,354
1,3643
1,3826
1,4742
1,4684
1,4016
1,4127
1,4187
1,8965
1,6213
1,4536
1,465
1,4688
1,6064
1,5026
1,524
1,5211
1,5641
1,7738
1,5352
1,5716
1,5484
1,6264
1,659
1,8174
1,5965
1,6163
1,9905
1,8032
1,6449
1,7839
1,7556
1,6857
1,725
1,6926
1,7456
1,7916
1,821
1,9058
1,8022
1,8061
1,7786
1,8223
1,8038
1,8427
1,8623
2,9056
2,9833
3,002
2,1618
2,0084
2,3727
1,9381
1,9767
2,4523
2,4119
2,0295
2,0386
2,0616
2,0151
2,0431
2,1194
2,0428
2,0875
2,0448
3,0013
2,1051
2,1605
2,0922
2,1157
2,1406
2,7771
2,4899
2,249
2,519
2,6026
2,2645
2,4622
2,5311
2,3514
2,2814
2,9185
2,4003
2,9577
2,9126
2,3119
2,4483
3,0518
2,7025
2,4753
2,4734
2,3825
2,4676
2,3883
2,6624
2,6132
2,4542
2,4652
2,4752
2,5001
2,6223
2,5575
3,0707
2,5846
2,8102
2,6326
2,6125
2,8233
2,5888
2,5845
2,8405
2,6968
2,6186
2,7704
2,6566
2,7865
2,736
2,6775
2,6932
2,6745
2,7393
2,8111
2,7776
2,7919
2,8268
2,8117
2,8697
2,8526
2,8415
2,8199
2,8091
3,0684
2,9297
2,9041
2,8863
2,9171
3,1347
2,9399
3,0478
2,9622
3,0304
3,0421
3,2774
3,1136
3,3363
3,5097
3,0805
3,4448
3,3672
3,7157
3,9341
3,9645
3,2403
3,2454
3,157
3,1605
3,9273
3,1457
3,532
3,2719
3,7785
3,234
3,4059
3,2433
3,3306
3,3535
3,3943
3,3703
3,3728
3,3739
4,1609
3,3401
3,3736
3,4243
3,5926
3,8491
4,1754
3,4551
4,1269
3,5842
4,3144
3,4713
3,4855
3,6262
4,1012
3,5386
3,9941
3,5714
3,6444
3,5259
3,6479
3,964
3,6234
3,6422
3,7034
3,7945
5,4087
4,842
4,831
4,0624
4,3837
4,7248
4,2291
5,1332
3,9044
3,8137
3,8675
4,364
3,9541
3,8571
3,9204
3,8673
4,1231
3,8807
3,9417
3,9071
3,9635
3,9454
3,969
4,1482
4,5023
3,9954
4,5162
4,0458
4,0658
4,0315
4,1397
4,1352
4,0577
4,6512
4,1488
4,143
4,1863
4,413
4,177
4,1346
4,4089
4,4267
4,2642
4,2711
4,5384
4,4782
5,0022
4,74
4,3985
5,108
4,6932
5,6648
4,575
4,7974
4,4551
4,517
4,7176
4,4773
4,3761
4,7963
4,7994
4,5776
4,5864
4,4236
4,4486
4,7671
4,5084
4,5417
4,756
5,1556
4,9178
5,3434
5,3612
5,4282
4,7025
5,2587
4,6744
4,7962
5,2181
4,8111
4,9388
4,7701
4,7205
5,0638
5,015
7,3105
5,5114
6,8078
7,2222
9,2692
7,5292
7,8862
6,8729
5,8157
6,3572
7,2701
5,9396
7,1067
5,8866
5,6479
4,9329
5,4056
6,4872
7,6098
7,4356
5,8382
5,0083
5,0126
5,1814
5,0326
5,7267
5,2527
5,1188
5,1607
5,223
5,0692
5,3139
5,4311
5,2795
5,4241
6,8346
5,5859
5,5916
5,5879
5,5421
7,1215
5,3137
5,2923
5,8742
5,488
5,5243
5,4421
5,419
6,1111
6,9798
5,7106
5,6013
5,5464
5,5819
5,4529
5,4984
5,6141
5,5263
5,5458
6,2275
5,5093
5,6477
5,5927
5,6212
5,6826
5,7361
5,7424
5,6451
5,6456
6,0618
5,9446
5,9055
5,8403
6,1407
6,0427
5,8476
5,6765
5,6033
5,6805
5,9192
5,7158
5,7725
5,7629
5,7984
5,9031
5,8155
5,9044
5,8255
5,8247
5,9348
7,6761
5,9506
7,2648
6,7431
5,9731
6,0109
5,9387
6,0414
6,7936
6,8508
6,9125
7,3255
6,3472
6,4595
6,596
7,9335
6,7408
6,3719
7,0825
9,0679
6,2477
6,4401
6,6961
6,1892
6,3191
6,4081
6,2338
6,5428
6,417
6,608
6,8023
6,3946
