0,0001
0
0,0498
0,0959
0,1492
0,1979
0,2482
0,3178
0,3933
0,4227
0,4475
0,5154
0,5495
0,6488
0,6603
0,7109
0,7465
0,8374
0,8674
0,9588
0,9806
1,0307
1,0733
1,1317
1,2496
1,284
1,2955
1,3278
1,3727
1,4609
1,4927
1,574
1,603
1,667
1,903
1,7604
1,7926
1,8232
1,919
1,9851
2,0581
2,0767
2,0936
2,1875
2,4907
2,3481
2,404
2,4147
2,6531
2,4913
2,5706
2,6591
2,6667
2,7556
2,8011
2,801
2,9215
2,9088
2,9925
3,0744
3,068
3,1032
3,2267
3,2138
3,3401
3,3265
3,3802
3,397
3,5728
3,5457
3,5621
3,55
3,6414
3,7454
3,776
3,894
3,9117
3,9831
4,0706
4,1742
4,126
4,2354
4,6484
4,4085
4,3255
4,5762
4,5305
4,5685
4,5267
4,7956
4,7331
4,6605
4,8166
4,9279
4,9572
6,9961
4,9092
5,0123
5,1744
5,1072
5,8168
5,8926
5,6985
5,2702
5,4205
5,4628
5,5505
5,5043
5,7748
5,7289
5,8445
5,7723
5,8176
6,3465
6,2962
6,2137
6,2359
6,1062
6,141
6,2156
6,3082
6,328
6,4509
6,488
6,5987
6,6511
6,7083
6,5928
6,7393
6,8344
6,8515
6,8775
7,214
6,8267
7,0642
7,0388
7,0441
7,3331
7,3391
7,3911
7,4195
7,3083
7,4295
7,4943
7,4914
7,5996
7,7186
7,6626
8,0439
7,6074
8,0032
7,9975
8,2276
8,1271
8,0769
8,3265
8,236
8,3266
8,567
8,3817
8,41
8,4402
8,3952
8,3706
8,7617
8,802
8,8141
8,6059
8,8209
8,8041
8,9762
8,9532
9,043
8,9699
9,1556
9,3824
9,453
9,4259
9,4129
9,4292
9,4844
9,5181
9,6104
9,7562
9,9035
9,6716
9,767
9,7936
9,9212
9,9133
10,292
10,3412
10,3559
10,1523
10,2986
10,1294
10,3957
10,601
10,3984
10,6048
