0,0004
0,0004
0,0006
0,0008
0,0011
0,0013
0,0015
0,0018
0,002
0,0022
0,0025
0,0027
0,003
0,0033
0,0035
0,0038
0,0039
0,0042
0,0045
0,0054
0,0053
0,0051
0,0054
0,0058
0,0059
0,0073
0,0074
0,0076
0,0075
0,0085
0,0088
0,0086
0,0078
0,0082
0,0083
0,0099
0,0096
0,0099
0,0111
0,0095
0,0105
0,0113
0,0104
0,0113
0,0117
0,0119
0,0119
0,0121
0,0132
0,0129
0,0131
0,0131
0,0137
0,0162
0,0144
0,0157
0,0143
0,0147
0,0157
0,0168
0,0168
0,0148
0,0168
0,0169
0,0155
0,0171
0,0192
0,0168
0,0169
0,0189
0,0186
0,0172
0,0195
0,0198
0,0202
0,0185
0,0184
0,0199
0,0202
0,0206
0,021
0,0205
0,0222
0,0228
0,0223
0,0207
0,0227
0,0236
0,0237
0,0248
0,022
0,0238
0,0277
0,0246
0,0228
0,024
0,0252
0,0237
0,0239
0,0237
0,0242
0,0249
0,0252
0,0249
0,0253
0,0252
0,0254
0,027
0,0275
0,0279
0,0281
0,0282
0,0272
0,027
0,0271
0,0273
0,0275
0,0278
0,028
0,0283
0,0287
0,029
0,0291
0,0298
0,0295
0,0296
0,0299
0,0302
0,0304
0,0306
0,0308
0,0311
0,0314
0,0333
0,0317
0,032
0,0323
0,0333
0,0327
0,033
0,0332
0,1336
0,0349
0,034
0,0342
0,0344
0,0346
0,0348
0,035
0,0353
0,0356
0,0363
0,0368
0,0373
0,0366
0,0373
0,0378
0,0379
0,0379
0,0383
0,0384
0,0393
0,0389
0,0388
0,0388
0,0391
0,0415
0,0395
0,0398
0,04
0,0403
0,0439
0,0469
0,041
0,0412
0,0415
0,0416
0,0442
0,0421
0,0423
0,0426
0,0429
0,0431
0,0434
0,0436
0,0439
0,044
0,0443
0,0445
0,0447
0,045
0,0452
0,0455
0,0458
0,0459
0,0462
0,0465
0,0466
0,0476
0,0472
0,0474
0,0476
0,0479
0,0481
0,0483
0,0485
0,0488
0,049
0,0492
0,0495
0,0497
0,05
0,0502
0,0504
0,0514
0,0513
0,0532
0,0524
0,0537
0,0531
0,0535
0,0644
0,0529
0,0528
0,0531
0,0532
0,0569
0,0539
0,0544
0,0542
0,0544
0,0547
0,0549
0,0553
0,0554
0,0556
0,0558
0,0562
0,0563
0,0565
0,0567
0,057
0,0573
0,0584
0,0577
0,058
0,0582
0,0584
0,0587
0,059
0,0593
0,0594
0,0597
0,0624
0,0601
0,0603
0,0606
0,0609
0,0611
0,0613
0,0615
0,0617
0,062
0,0622
0,0633
0,0629
0,063
0,0631
0,0635
0,0636
0,0638
0,0647
0,0643
0,0646
0,0648
0,065
0,0653
0,0656
0,069
0,066
0,0662
0,0665
0,0674
0,067
0,0671
0,0687
0,069
0,0698
0,0695
0,0694
0,0702
0,0689
0,0691
0,0694
0,0695
0,0697
0,0708
0,0706
0,0713
0,3447
0,0737
0,0746
0,0736
0,0742
0,0736
0,0746
0,0736
0,0746
0,0753
0,0764
0,0743
0,0745
0,0754
0,0751
0,1339
0,0788
0,0749
0,0749
0,0756
0,0771
0,0762
0,0759
0,0761
0,0764
0,0768
0,0769
0,0771
0,0791
0,0781
0,1495
0,0782
0,0784
0,0786
0,0788
0,079
0,0858
0,0819
0,0819
0,082
0,0823
0,0825
0,0828
0,083
0,0829
0,0819
0,0816
0,0818
0,0821
0,0822
0,1838
0,0856
0,0854
0,0854
0,0882
0,0862
0,0867
0,0869
0,0871
0,0874
0,0884
0,0878
0,0874
0,0858
0,0919
0,0861
0,0882
0,0885
0,0893
0,0929
0,0894
0,0896
0,0898
0,0902
0,0911
0,0903
0,0972
0,0904
0,0931
0,0909
0,0912
0,0919
0,0924
0,0907
0,093
0,0918
0,0916
0,0939
0,0926
0,0935
0,0927
0,0948
0,0935
0,0952
0,0942
0,0943
0,0948
0,0958
0,0966
0,0966
0,0945
0,0959
0,0973
0,0956
0,0971
0,097
0,0996
0,0961
0,0962
0,0965
0,0967
0,097
0,0984
0,0976
0,0977
0,0978
0,0998
0,0985
0,0986
0,0997
0,0991
0,0993
0,0995
0,0998
0,1
0,1002
0,1014
0,1007
0,101
0,1029
0,1194
0,1185
0,1183
0,1081
0,1055
0,1259
0,125
0,1045
0,1274
0,1058
0,1206
0,108
0,1067
0,1058
0,1075
0,1213
0,1474
0,1335
0,1504
0,1086
0,1309
0,2177
0,1096
0,1531
0,1124
0,1435
0,1413
0,1183
0,1088
0,1118
0,2371
0,1724
0,1112
0,119
0,1128
0,1105
0,1144
0,1107
0,1109
0,1119
0,1119
0,1122
0,1283
0,1122
0,1736
0,1288
0,205
0,1161
0,1131
0,1135
0,114
0,1136
0,1148
0,1153
0,1143
0,1183
0,1148
0,1162
0,1153
0,1969
0,1181
0,1194
0,1165
0,1186
0,1166
0,1168
0,117
0,1176
0,1181
0,118
0,118
0,1182
0,1184
0,1223
0,1231
0,1219
0,1221
0,1199
0,1199
0,12
0,1204
0,1206
0,1208
0,1216
0,1213
0,1222
0,1218
0,122
0,1231
0,1246
0,1253
0,1342
0,1346
0,1339
0,1239
0,1239
0,1258
0,1265
0,1347
0,1275
0,1475
0,1253
0,1258
0,1271
0,1289
0,1298
0,1487
0,1581
0,2303
0,1294
0,1891
0,1508
0,1312
0,1312
0,1758
0,1292
0,1292
0,129
0,1293
0,1334
0,1298
0,13
0,1303
0,1316
0,1388
0,1322
0,1315
0,1315
0,1316
0,1342
0,1321
0,1324
0,1332
0,1328
0,133
0,1333
0,1335
0,1344
0,134
0,1398
0,1349
0,1347
0,1365
0,1352
0,1354
0,1356
0,1359
0,141
0,1364
0,1366
0,1369
0,137
0,138
0,1377
0,1378
0,138
0,1413
0,1385
0,1389
0,1667
0,269
0,1927
0,1441
0,14
0,1402
0,1403
0,1406
0,1409
0,1411
0,1414
0,1422
0,1418
0,1421
0,1422
0,1426
0,1523
0,1431
0,144
0,1457
0,1445
0,144
0,1442
0,1454
0,1447
0,1449
0,1452
0,1458
0,1601
0,3771
0,1674
0,1502
0,1696
0,1612
0,1724
0,153
0,1618
0,1505
0,1517
0,1484
0,1566
0,1487
0,1705
0,1798
0,1559
0,1597
0,1693
0,1529
0,1694
0,1651
0,157
0,1513
0,1512
0,1516
0,1521
0,152
0,1522
0,153
0,1546
0,1529
0,1532
0,1541
0,1537
0,1539
0,1548
0,1545
0,1551
0,1548
0,155
0,1581
0,1571
0,1562
0,1568
0,1583
0,4077
0,157
0,157
0,1574
0,1574
0,1577
0,1582
0,1588
0,1583
0,1586
0,1588
0,1591
0,1593
0,1595
0,1598
0,16
0,1602
0,1613
0,1607
0,161
0,1611
0,1614
0,1625
0,1619
0,1621
0,1726
0,1628
0,1629
0,1631
0,164
0,1636
0,1639
0,1639
0,1652
0,1644
0,1647
0,1649
0,1651
0,1654
0,1657
0,1666
0,1661
0,1664
0,1666
0,1669
0,1679
0,1673
0,1691
0,1679
0,1681
0,1682
0,1685
0,1688
0,169
0,1693
0,1694
0,1697
0,1699
0,17
0,1704
0,1707
0,1709
0,1711
0,1714
0,1716
0,1717
0,1722
0,1733
0,1739
0,1728
0,173
0,1732
0,1742
0,1736
0,1739
0,1742
0,1744
0,1745
0,1749
0,1753
0,1754
0,1763
0,1778
0,1761
0,1762
0,1766
0,1773
0,1771
0,18
0,2138
0,228
0,2331
0,1815
0,1787
0,1795
0,18
0,1823
0,1811
0,1796
0,1819
0,1802
0,1804
0,1823
0,1812
0,1811
0,1816
0,183
0,1836
0,1855
0,1834
0,1839
0,1842
0,1839
0,1832
0,1839
0,1897
0,1851
0,1842
0,1868
0,1848
0,1848
0,185
0,1852
0,2513
0,3723
0,1871
0,1861
0,1865
0,1867
0,1893
0,1872
0,1883
0,1876
0,1878
0,1907
0,1884
0,1886
0,1894
0,1891
0,1893
0,1901
0,1898
0,1901
0,1902
0,1912
0,1941
0,1909
0,1913
0,1914
0,1917
0,192
0,1922
0,1924
0,1932
0,194
0,1931
0,1934
0,1936
0,1944
0,1941
0,1955
0,1951
0,1946
0,1949
0,1951
0,1955
0,1956
0,1966
0,1967
0,1963
0,1975
0,1976
0,1969
0,1974
0,1975
0,1977
0,1988
0,1983
0,1986
0,1995
0,199
0,1992
0,1995
0,1996
0,2
0,2002
0,2003
0,2012
0,2014
0,2012
0,2021
0,2024
0,2018
0,202
0,2028
0,2025
0,2026
0,203
0,2033
0,2034
0,2047
0,2046
0,2042
0,2044
0,2046
0,2048
0,2051
0,2053
0,2056
0,206
0,2063
0,2062
0,2065
0,2068
0,2076
0,208
0,2083
0,2078
0,2079
0,2082
0,2084
0,2086
0,2088
0,2091
0,2094
0,2096
0,2102
0,2101
0,2104
0,2105
0,2108
0,2109
0,2113
0,2116
0,2124
0,2126
0,213
0,2126
0,2127
0,2129
0,2132
0,2135
0,2136
0,214
0,215
0,2142
0,2146
0,2147
0,2152
0,2152
0,2155
0,2158
0,2161
0,2162
0,2165
0,2167
0,2169
0,2171
0,2175
0,2176
0,2178
0,2181
0,2183
0,2187
0,2189
0,2191
0,2192
0,2196
0,2198
0,22
0,2202
0,2205
0,2206
0,222
0,2213
0,2215
0,2232
0,2219
0,2225
0,2225
0,2244
0,2259
0,223
0,2233
0,2235
0,2255
0,2257
0,2242
0,2247
0,2247
0,2265
0,2267
0,2253
0,2256
0,2262
0,2278
0,2266
0,2268
0,2269
0,2271
0,2274
0,2275
0,228
0,2288
0,2283
0,2285
0,2287
0,2288
0,2293
0,2294
0,2322
0,23
0,2301
0,2305
0,2308
0,2309
0,231
0,2446
0,2712
0,2946
0,2977
0,2378
0,2451
0,2357
0,2473
0,2346
0,2363
0,2388
0,2367
0,2358
0,2363
0,2399
0,2367
0,2388
0,2366
0,2373
0,2359
0,236
0,2365
0,2366
0,2396
0,2371
0,2372
0,2381
0,2384
0,238
0,2382
0,2395
0,2388
0,239
0,2391
0,2393
0,2396
0,2398
0,2408
0,2443
0,2421
0,2409
0,241
0,2415
0,2417
0,2419
0,242
0,243
0,2432
0,2434
0,2432
0,2432
0,2433
0,2437
0,2438
0,244
0,2443
0,2446
0,2452
0,2459
0,2459
0,2455
0,2458
0,2459
0,2462
0,2463
0,2486
